Mokėtojo Nr.,Apskaitos taško Nr.,Objekto Nr.,Pastaba,Gatvės pavadinimas,Namo Nr.,Namo raidė
IM207437,9090,OBJ00030715,Karštas-vanduo-lygiagrečiai,Šiaurės pr.,95,
IM207437,9001,OBJ00021098,Karštas-vanduo-nuosekliai,Taikos pr.,99,
IM207437,9001,OBJ00020030,karštas-vanduo-nuosekliai,Taikos pr.,101,
IM207437,9001,OBJ00019541,Karštas-vanduo-nuosekliai,Kalniečių g.,174,
IM207437,9001,OBJ00021152,karštas-vanduo-nuosekliai,Kalniečių g.,180,
IM207437,9001,OBJ00024541,karštas-vanduo-nuosekliai,Kalniečių g.,186,
IM207437,9011,OBJ00019670,karštas-vanduo-nuosekliai,Kalniečių g.,216,
IM207437,9034,OBJ00020290,Karštas-vanduo-nuosekliai,Kalniečių g.,219,
IM207437,9034,OBJ00020292,Karštas-vanduo-nuosekliai,Kalniečių g.,219,
IM207437,9001,OBJ00018888,karštas-vanduo-nuosekliai,Savanorių pr.,281,
IM207438,9001,OBJ00018772,karštas-vanduo-lygiagrečiai,K. Škirpos g.,1,
IM207438,9001,OBJ00020299,Karštas-vanduo-nuosekliai,P. Plechavičiaus g.,1,
IM207438,9001,OBJ00018375,karštas-vanduo-lygiagrečiai,K. Škirpos g.,2,
IM207438,9001,OBJ00021583,karštas-vanduo-nuosekliai,A. Ramanausko-Vanago g.,2,
IM207438,9027,OBJ00022635,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,2,
IM207438,9098,OBJ00029981,karštas-vanduo nuosekliai,S. Žukausko g.,2,
IM207438,1,OBJ00011106,karštas-vanduo-nuosekliai,Ašigalio g.,3,
IM207438,9001,OBJ00018773,karštas-vanduo-lygiagrečiai,K. Škirpos g.,3,
IM207438,9001,OBJ00019210,karštas-vanduo-lygiagrečiai,A. Ramanausko-Vanago g.,3,
IM207438,9001,OBJ00021121,Karštas-vanduo-nuosekliai,P. Plechavičiaus g.,3,
IM207438,1,OBJ00011110,karštas-vanduo-nuosekliai,Šiaurės pr.,4,
IM207438,9002,OBJ00018389,karštas-vanduo-lygiagrečiai,K. Škirpos g.,4,
IM207438,9001,OBJ00021943,karštas-vanduo-nuosekliai,A. Ramanausko-Vanago g.,4,
IM207438,9001,OBJ00022413,Karštas-vanduo-nuosekliai,S. Žukausko g.,4,
IM207438,9001,OBJ00025923,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,4,
IM207438,1,OBJ00011107,karštas-vanduo-nuosekliai,Ašigalio g.,5,
IM207438,9001,OBJ00024848,karštas-vanduo-nuosekliai,Lentvario g.,5,
IM207438,9003,OBJ00018384,karštas-vanduo-lygiagrečiai,K. Škirpos g.,6,
IM207438,9116,OBJ00019490,karštas-vanduo-nuosekliai,Prancūzų g.,6,
IM207438,9004,OBJ00019491,Karštas-vanduo-lygiagrečiai,Verkių g.,6,
IM207438,9005,OBJ00019498,karštas-vanduo-lygiagrečiai,Verkių g.,6,
IM207438,9001,OBJ00021133,Karštas-vanduo-nuosekliai,S. Žukausko g.,6,
IM207438,9001,OBJ00019520,Karštas-vanduo-nuosekliai,K. Škirpos g.,7,
IM207438,9002,OBJ00019260,Karštas-vanduo-nuosekliai,Šiaurės pr.,8,
IM207438,9001,OBJ00021946,karštas-vanduo-nuosekliai,A. Ramanausko-Vanago g.,8,
IM207438,1,OBJ00011112,karštas-vanduo-nuosekliai,Ašigalio g.,9,
IM207438,9001,OBJ00021953,karštas-vanduo-nuosekliai,K. Škirpos g.,9,
IM207438,9003,OBJ00023574,Karštas-vanduo-nuosekliai,Šiaurės pr.,10,
IM207438,9001,OBJ00025756,karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,10,
IM207438,1,OBJ00033129,Karštas-vanduo-nuosekliai,Ašmenos 2-oji g.,10,
IM207438,9003,OBJ00020710,karštas-vanduo-nuosekliai,Alsėdžių g.,11,
IM207438,9001,OBJ00023123,karštas-vanduo-nuosekliai,K. Škirpos g.,11,
IM207438,9001,OBJ00018741,Karštas-vanduo-lygiagrečiai,S. Žukausko g.,12,
IM207438,9004,OBJ00022078,Karštas-vanduo-nuosekliai,Šiaurės pr.,12,
IM207438,9004,OBJ00018381,karštas-vanduo-lygiagrečiai,K. Škirpos g.,13,
IM207438,9001,OBJ00019163,Karštas-vanduo-nuosekliai,P. Plechavičiaus g.,14,
IM207438,9001,OBJ00019669,karštas-vanduo-lygiagrečiai,S. Žukausko g.,14,
IM207438,9001,OBJ00027034,karštas vanduo-nuosekliai,Ašmenos 1-oji g.,14,
IM207438,1,OBJ00011108,karštas-vanduo-nuosekliai,Ašigalio g.,15,
IM207438,9005,OBJ00018382,karštas-vanduo lygiagrečiai,K. Škirpos g.,15,
IM207438,9001,OBJ00018732,karštas-vanduo-lygiagrečiai,S. Žukausko g.,16,
IM207438,9005,OBJ00023455,karštas-vanduo-nuosekliai,Šiaurės pr.,16,
IM207438,9001,OBJ00025761,Karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,16,
IM207438,9489,OBJ00019500,Karštas-vanduo-nuosekliai,Medvėgalio g.,17,
IM207438,9011,OBJ00019578,karštas-vanduo-nuosekliai,Ašigalio g.,17,
IM207438,9001,OBJ00021091,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,17,
IM207438,9001,OBJ00024849,karštas-vanduo-nuosekliai,Prancūzų g.,17,
IM207438,9001,OBJ00018768,karštas-vanduo-lygiagrečiai,S. Žukausko g.,18,
IM207438,9001,OBJ00025757,Karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,18,
IM207438,1,OBJ00011109,karštas-vanduo-nuosekliai,Ašigalio g.,19,
IM207438,9001,OBJ00019165,Karštas-vanduo-nuosekliai,P. Plechavičiaus g.,19,
IM207438,9189,OBJ00023238,Karštas-vanduo-nuosekliai,Žarėnų g.,19,
IM207438,9001,OBJ00025697,karštas-vanduo-nuosekliai,A. Juozapavičiaus pr.,19,A
IM207438,9001,OBJ00018737,Karštas-vanduo-lygiagrečiai,S. Žukausko g.,20,
IM207438,9001,OBJ00025762,Karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,20,
IM207438,1,OBJ00011111,karštas-vanduo-nuosekliai,Ašigalio g.,21,
IM207438,9001,OBJ00024851,karštas-vanduo-nuosekliai,Prancūzų g.,21,
IM207438,2001,OBJ00025409,karštas- vanduo lygiagrečiai,P. Plechavičiaus g.,22,
IM207438,9007,OBJ00018766,Karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,23,
IM207438,9001,OBJ00018747,karštas-vanduo-lygiagrečiai,S. Žukausko g.,24,
IM207438,9006,OBJ00024751,karštas-vanduo nuosekliai,Šiaurės pr.,24,
IM207438,9001,OBJ00018764,Karštas-vanduo-lygiagrečiai,P. Plechavičiaus g.,25,
IM207438,9014,OBJ00023407,Karštas-vanduo-nuosekliai,Ašigalio g.,25,
IM207438,9032,OBJ00023334,karštas-vanduo-nuosekliai,P. Plechavičiaus g.,27,
IM207438,9015,OBJ00023457,Karštas-vanduo-nuosekliai,Ašigalio g.,27,
IM207438,1,OBJ00027573,karštas-vanduo-nuosekliai,A. Juozapavičiaus pr.,27,A
IM207438,9001,OBJ00023464,karštas-vanduo-nuosekliai,Ašigalio g.,29,
IM207438,9001,OBJ00021524,karštas-vanduo-nuosekliai,Medvėgalio g.,31,
IM207438,1,OBJ00027775,karštas-vanduo-nuosekliai,A. Juozapavičiaus pr.,31,
IM207438,9007,OBJ00019673,karštas-vanduo-nuosekliai,Šiaurės pr.,32,
IM207438,9017,OBJ00023408,Karštas-vanduo-nuosekliai,Ašigalio g.,33,
IM207438,9018,OBJ00023404,Karštas-vanduo-nuosekliai,Ašigalio g.,35,
IM207438,9019,OBJ00023406,Karštas-vanduo-nuosekliai,Ašigalio g.,37,
IM207438,1,OBJ00029102,karštas vanduo-nuosekliai,Vytauto pr.,37,
IM207438,9001,OBJ00021140,karštas-vanduo-nuosekliai,Ašigalio g.,41,
IM207438,9021,OBJ00019986,karštas-vanduo-nuosekliai,Ašigalio g.,45,
IM207438,9430,OBJ00018501,karštas-vanduo-nuosekliai,Vievio g.,54,
IM207438,9001,OBJ00031176,karštas-vanduo-nuosekliai,Verkių g.,58,
IM207438,9001,OBJ00018640,Karštas-vanduo-nuosekliai,Prancūzų g.,62,A
IM207438,9493,OBJ00019502,Karštas-vanduo-nuosekliai,Prancūzų g.,64,
IM207438,9098,OBJ00031004,karštas-vanduo-nuosekliai,P. Lukšio g.,64,
IM207438,27,6098SN27,karštas-vanduo-lygiagrečiai,Prancūzų g.,72,
IM207438,9002,OBJ00019248,Karštas-vanduo-nuosekliai,Vievio g.,72,
IM207438,9001,OBJ00019244,Karštas-vanduo-nuosekliai,Vievio g.,74,
IM207438,9178,OBJ00020772,karštas-vanduo-nuosekliai,Prancūzų g.,76,
IM207438,9001,OBJ00019028,karštas-vanduo-nuosekliai,Prancūzų g.,88,
IM207438,1,OBJ00017354,karštas vanduo-nuosekliai,Sodų g.,98,
IM207438,9001,OBJ00021409,karštas-vanduo-nuosekliai,Prancūzų g.,105,
IM207439,9001,OBJ00022652,Karštas-vanduo-lygiagrečiai,J. Lukšos-Daumanto g.,2,
IM207439,9180,OBJ00019185,Karštas-vanduo-nuosekliai,M. Gimbutienės g.,4,
IM207439,9001,OBJ00019152,karštas-vanduo-nuosekliai,M. Gimbutienės g.,6,A
IM207439,9001,OBJ00021082,Karštas-vanduo-nuosekliai,M. Gimbutienės g.,7,
IM207439,9001,OBJ00018765,Karštas-vanduo-lygiagrečiai,Ukmergės g.,9,
IM207439,9142,OBJ00026608,karštas-vanduo-nuosekliai,Laimos g.,9,
IM207439,9226,OBJ00023004,karštas-vanduo-nuosekliai,Vasario 16-osios g.,10,
IM207439,9008,OBJ00019145,Karštas-vanduo-nuosekliai,Ukmergės g.,11,
IM207439,9001,OBJ00023146,karštas-vanduo-nuosekliai,Ukmergės g.,13,
IM207439,9001,OBJ00019539,Karštas-vanduo-nuosekliai,Ekskavatorininkų g.,14,
IM207439,9001,OBJ00025653,karštas-vanduo-nuosekliai,K. Genio g.,16,
IM207439,9157,OBJ00026074,karštas-vanduo-nuosekliai,T. Masiulio g.,17,
IM207439,3,OBJ00026953,karštas-vanduo-lygiagrečiai,Maironio g.,21,A
IM207439,9079,OBJ00023337,Karštas-vanduo-nuosekliai,Maironio g.,22,
IM207439,1,OBJ00028284,Karštas vanduo nuosekliai,Vasario 16-osios g.,23,
IM207439,9037,OBJ00022905,karštas-vanduo-nuosekliai,I. Kanto g.,24,
IM207439,9038,OBJ00023008,karštas-vanduo-nuosekliai,E. Ožeškienės g.,29,
IM207439,9001,OBJ00018714,Karštas-vanduo-nuosekliai,Eivenių g.,31,
IM207439,1,OBJ00026075,Karštas vanduo nuosekliai,Gedimino g.,32,
IM207439,1,OBJ00031367,Karštas-vanduo-lygiagrečiai,Karaliaus Mindaugo pr.,33,
IM207439,9767,OBJ00022982,karštas-vanduo-nuosekliai,Laisvės al.,47,A
IM207439,9001,OBJ00023287,karštas-vanduo-nuosekliai,Žeimenos g.,60,
IM207439,9043,OBJ00019521,Karštas-vanduo-nuosekliai,Sukilėlių pr.,63,
IM207439,9009,OBJ00023315,karštas-vanduo-nuosekliai,Sukilėlių pr.,65,
IM207439,9001,OBJ00023107,Karštas-vanduo-nuosekliai,Sukilėlių pr.,67,
IM207439,9001,OBJ00023523,karštas-vanduo-nuosekliai,Žeimenos g.,68,
IM207439,9008,OBJ00023247,karštas-vanduo-nuosekliai,Sukilėlių pr.,73,
IM207439,9027,OBJ00023338,Karštas-vanduo-nuosekliai,Kęstučio g.,73,
IM207439,9136,OBJ00023508,karštas-vanduo-nuosekliai,Žeimenos g.,74,
IM207439,9001,OBJ00019542,Karštas-vanduo-nuosekliai,K. Donelaičio g.,75,B
IM207439,9005,OBJ00023236,Karštas-vanduo-nuosekliai,Sukilėlių pr.,75,
IM207439,9045,OBJ00023214,karštas-vanduo-nuosekliai,Sukilėlių pr.,76,
IM207439,9001,OBJ00023239,karštas-vanduo-nuosekliai,Sukilėlių pr.,77,
IM207439,9046,OBJ00023237,Karštas-vanduo-nuosekliai,Sukilėlių pr.,78,
IM207439,9001,OBJ00023240,karštas-vanduo-nuosekliai,Sukilėlių pr.,79,
IM207439,9001,OBJ00022398,karštas-vanduo-nuosekliai,Kęstučio g.,80,
IM207439,9073,OBJ00023221,karštas-vanduo-nuosekliai,Sukilėlių pr.,80,
IM207439,9001,OBJ00023462,karštas-vanduo-nuosekliai,Žeimenos g.,80,
IM207439,9001,OBJ00002976,karštas-vanduo-nuosekliai,Sukilėlių pr.,87,A
IM207439,9050,OBJ00018767,Karštas-vanduo-nuosekliai,Sukilėlių pr.,87,
IM207439,9032,OBJ00023339,Karštas-vanduo-nuosekliai,Kęstučio g.,87,
IM207439,9255,OBJ00019522,Karštas-vanduo-nuosekliai,Tvirtovės al.,88,
IM207439,9001,OBJ00023703,Karštas-vanduo-nuosekliai,Sukilėlių pr.,88,
IM207439,9050,OBJ00030716,Karštas-vanduo-lygiagrečiai,Sukilėlių pr.,89,
IM207439,9051,OBJ00023220,karštas-vanduo-nuosekliai,Sukilėlių pr.,90,
IM207439,9002,OBJ00023729,Karštas-vanduo-nuosekliai,Sukilėlių pr.,92,
IM207439,9003,OBJ00023510,karštas-vanduo-nuosekliai,Sukilėlių pr.,94,
IM207439,9001,OBJ00023708,karštas-vanduo-nuosekliai,Sukilėlių pr.,98,
IM207439,9001,OBJ00018699,karštas-vanduo-nuosekliai,Šiaurės pr.,99,
IM207439,9055,OBJ00023571,Karštas-vanduo-nuosekliai,Sukilėlių pr.,100,
IM207439,9099,OBJ00023526,karštas-vanduo-nuosekliai,Šiaurės pr.,101,
IM207439,9134,OBJ00022959,karštas-vanduo-nuosekliai,Laisvės al.,110,
IM207439,9005,OBJ00023624,karštas-vanduo-nuosekliai,Sukilėlių pr.,112,
IM207439,9001,OBJ00023623,karštas-vanduo-nuosekliai,Sukilėlių pr.,116,
IM207439,9062,OBJ00023553,Karštas-vanduo-nuosekliai,Sukilėlių pr.,118,
IM207439,9012,OBJ00023233,Karštas-vanduo-nuosekliai,Kalniečių g.,253,
IM207612,3,117327710,karštas,Kęstučio g.,59,
IM207612,4,117327710,karštas,Kęstučio g.,59,
IM207620,2,7620S76703,karštas vanduo atjungtas,Vasario 16-osios g.,8,
IM207907,2,OBJ00002333,karštas vanduo energijai,Gričiupio g.,11,
IM207915,2,7915S465905,"Importuotas įrašas,karštas",Karaliaus Mindaugo,29,
IM208004,2001,8004SN1,karštas-vanduo-perkeltas skaitiklis,Studentų g.,12,
IM208009,9001,OBJ00025648,karštas-vanduo-nuosekliai,Marių g.,14,
IM208010,2,OBJ00009490,karštas-vanduo-nuosekliai,Trakų g.,35,
IM208012,1,OBJ00009831,Karštas-vanduo-nuosekliai,Rytų g.,26,
IM208014,9001,OBJ00019254,Karštas-vanduo-nuosekliai,Kulvos g.,14,A
IM208020,2002,8020SN2,karštas-vanduo,Partizanų g.,10,A
IM208020,2006,8020SN6,karštas-vanduo,Partizanų g.,16,C
IM208020,2007,8020SN7,karštas-vanduo,Partizanų g.,16,C
IM208023,9001,OBJ00025541,karštas-vanduo-lygiagrečiai,A. Baranausko g.,33,
IM208024,9001,OBJ00025928,karštas - vanduo-lygiagrečiai,Studentų g.,18,
IM208028,1,OBJ00011187,karštas-vanduo-nuosekliai,Baltijos g.,61,
IM208036,9001,OBJ00021111,Karštas-vanduo-nuosekliai,K. Baršausko g.,63,A
IM208038,9001,OBJ00021102,karštas-vanduo-nuosekliai,Kęstučio g.,59,
IM208047,9001,OBJ00029340,karštas-vanduo nuosekliai,Baltų pr.,169,
IM208050,9001,OBJ00019227,Karštas-vanduo-nuosekliai,Baltijos g.,63,
IM208051,9001,OBJ00021948,karštas-vanduo-nuosekliai,Prancūzų g.,90,B
IM208053,9001,OBJ00019197,karštas -vanduo-lygiagrečiai,Sąjungos a.,5,
IM208056,9001,OBJ00025398,karštas-vanduo-nuosekliai,Baltijos g.,77,
IM208074,9001,OBJ00016475,karštas-vanduo-nuosekliai,Naujakurių g.,98,
IM208085,9002,OBJ00025389,karštas-vanduo-nuosekliai,Baltijos g.,75,"0,73"
IM208099,9001,OBJ00022229,karštas-vanduo-lygiagrečiai,Jonavos g.,10,
IM208103,9001,OBJ00018158,Karštas-vanduo-nuosekliai,Rietavo g.,9,
IM208104,9001,OBJ00025730,karštas-vanduo nuosekliai,Karaliaus Mindaugo,16,
IM208107,9001,OBJ00020207,karštas-vanduo-Demontuotas nenaudoja užsukta,J. Žemgulio g.,10,
IM208111,9001,OBJ00025705,Karštas-vanduo-nuosekliai,Raudondvario pl.,230,
IM208119,9001,OBJ00030226,karštas-vanduo-lygiagrečiai,Geležinio Vilko g.,3,
IM208121,9001,OBJ00018367,karštas-vanduo-nuosekliai,Pašilės g.,53,
IM208122,9001,OBJ00019583,karštas-vanduo-nuosekliai,A. Baranausko g.,22,
IM208207,9001,OBJ00018170,karštas-vanduo-lygiagrečiai,Geležinio Vilko g.,4,
IM208216,9001,OBJ00023566,karštas-vanduo-nuosekliai,Žeimenos g.,78,
IM208217,9001,OBJ00018132,karštas-vanduo-lygiagrečiai,Savanorių pr.,395,
IM208221,9001,OBJ00021527,karštas-vanduo-nuosekliai,Pašilės g.,57,
IM208222,9001,OBJ00019230,Karštas-vanduo-lygiagrečiai,Topolių g.,2,
IM208225,9001,OBJ00021410,karštas-vanduo-nuosekliai,Kumelių g.,15,
IM208230,9001,OBJ00029188,karštas-vanduo-nuosekliai,Baltijos g.,81,
IM208251,9001,OBJ00022461,Karštas-vanduo-nuosekliai,Taikos pr.,117,B
IM208253,9001,OBJ00026835,karštas-vanduo-nuosekliai,Baltijos g.,98,
IM208255,9001,OBJ00019716,karštas-vanduo-nuosekliai,R. Kalantos g.,175,
IM208256,9001,OBJ00029940,karštas-vanduo-nuosekliai,Perkaso takas,10,
IM208257,9001,OBJ00022079,Karštas-vanduo-nuosekliai,Muravos g.,11,
IM208259,9001,OBJ00021120,Karštas-vanduo-nuosekliai,J. Basanavičiaus al.,43,B
IM208262,9001,OBJ00029464,karštas-vanduo-nuosekliai,Antanavos g.,17,A
IM208271,9001,OBJ00025724,karštas-vanduo-nuosekliai,Radvilėnų pl.,3,A
IM208301,9001,OBJ00020766,karštas-vanduo-nuosekliai Demontuotas Teismo spren,Chemijos g.,9,
IM208304,9001,OBJ00018179,karštas-vanduo-nuosekliai,J. Grušo g.,11,
IM208306,9001,OBJ00019624,karštas-vanduo-nuosekliai,V. Krėvės pr.,94,
IM208310,9001,OBJ00025649,Karštas-vanduo-nuosekliai,A. Baranausko g.,19,A
IM208314,9001,OBJ00025354,Karštas-vanduo-nuosekliai,Partizanų g.,55,
IM208315,9001,OBJ00021523,karštas-vanduo-nuosekliai,Pašilės g.,84,
IM208317,9001,OBJ00026179,karštas-vanduo- nuosekliai,Vaižganto g.,11,A
IM208318,9001,OBJ00018723,karštas-vanduo-nuosekliai,Birželio 23-osios g.,18,
IM208319,9001,OBJ00021386,karštas-vanduo-nuosekliai,Saulės g.,3,
IM208326,9001,OBJ00022397,karštas-vanduo-nuosekliai,Vaižganto g.,11,B
IM208329,9001,OBJ00020269,Karštas-vanduo nuosekliai,T. Masiulio g.,7,A
IM208339,2001,8339SN1,karštas-vanduo,P. Plechavičiaus g.,22,
IM208402,9001,OBJ00025674,karštas-vanduo-nuosekliai,R. Kalantos g.,141,
IM208403,9001,OBJ00025379,karštas-vanduo-nuosekliai,Baltijos g.,21,
IM208404,9001,OBJ00022272,Karštas-vanduo-lygiagrečiai,Pramonės pr.,32,
IM208407,9004,OBJ00020274,karštas-vanduo-lygiagrečiai,Dujotiekio g.,1,
IM208407,2004,8407SN4,karštas-vanduo-perkeltas,Dujotiekio g.,5,A
IM208407,2001,8407SN1,karštas-vanduo-perkeltas,Dujotiekio g.,7,
IM208407,9001,OBJ00020275,karštas-vanduo-lygiagrečiai,Dujotiekio g.,7,
IM208407,2002,8407SN2,karštas-vanduo-perkeltas,Pašilės g.,28,
IM208407,2003,8407SN3,karštas-vanduo-perkeltas,Pašilės g.,28,A
IM208407,9003,OBJ00020277,karštas-vanduo-lygiagrečiai,Pašilės g.,28,A
IM208407,9002,OBJ00020280,karštas-vanduo-lygiagrečiai,Pašilės g.,28,
IM208410,9001,OBJ00018584,karštas-vanduo-nuosekliai,Raudondvario pl.,128,
IM208411,9001,OBJ00023573,karštas-vanduo-nuosekliai,Jonavos g.,160,
IM208413,9001,OBJ00025233,karštas-vanduo-nuosekliai,Neries g.,19,
IM208414,9001,OBJ00029409,karštas-vanduo-nuosekliai,Neries g.,20,
IM208415,9001,OBJ00029419,Karštas-vanduo-nuosekliai,Neries g.,28,
IM208416,9002,OBJ00029377,karštas-vanduo-nuosekliai,Neries g.,5,
IM208416,9003,OBJ00029408,karštas-vanduo-nuosekliai,Neries g.,7,
IM208416,9001,OBJ00029499,karštas-vanduo-nuosekliai,Neries g.,8,
IM208416,9005,OBJ00025501,karštas-vanduo-nuosekliai,Neries g.,9,
IM208416,1,OBJ00028749,karštas-vanduo-nuosekliai,Neries g.,9,
IM208416,9001,OBJ00029500,karštas-vanduo-nuosekliai,Neries g.,10,
IM208416,1,OBJ00029475,karštas-vanduo-nuosekliai,Neries g.,11,
IM208416,9001,OBJ00029501,karštas-vanduo-nuosekliai,Neries g.,12,
IM208416,1,OBJ00029476,karštas-vanduo-nuosekliai,Neries g.,13,
IM208416,1,OBJ00029477,karštas-vanduo-nuosekliai,Neries g.,14,
IM208416,1,OBJ00029478,karštas-vanduo-nuosekliai,Neries g.,15,
IM208416,9012,OBJ00029416,Karštas-vanduo-nuosekliai,Neries g.,16,
IM208416,1,OBJ00029479,karštas-vanduo-nuosekliai,Neries g.,17,
IM208416,9014,OBJ00027145,karštas-vanduo-nuosekliai,Neries g.,22,
IM208416,9015,OBJ00029410,karštas-vanduo-nuosekliai,Neries g.,24,
IM208416,9017,OBJ00029418,Karštas-vanduo-nuosekliai,Neries g.,26,A
IM208416,9016,OBJ00029489,karštas-vanduo-nuosekliai,Neries g.,26,
IM208416,9001,OBJ00029502,karštas-vanduo-nuosekliai,Neries g.,30,
IM208422,9001,OBJ00025385,karštas-vanduo-nuosekliai,Baltijos g.,53,
IM208424,2001,8424SN1,karštas-vanduo,Pašilės g.,46,
IM208425,9001,OBJ00025707,karštas-vanduo-nuosekliai,Partizanų g.,212,
IM208428,9001,OBJ00025792,Karštas-vanduo-nuosekliai,Šiaurės pr.,34,
IM208433,9001,OBJ00023912,karštas-vanduo-lygiagrečiai,Taikos pr.,84,A
IM208436,9001,OBJ00025732,karštas-vanduo nuosekliai,J. Gruodžio g.,16,
IM208437,2,8437SN2,karštas-vanduo-nuosekliai,Taikos pr.,82,3K
IM208438,9001,OBJ00023149,karštas-vanduo-lygiagrečiai,Taikos pr.,84,
IM208439,9001,OBJ00020298,Karštas-vanduo-nuosekliai,Kovo 11-osios g.,120,
IM208449,2001,8449SN1,karštas-vanduo-perkeltas,Partizanų g.,16,B
IM208449,2002,8449SN2,karštas-vanduo-perkeltas,Partizanų g.,16,B
IM208451,9061,OBJ00020117,karštas-vanduo-nuosekliai,Taikos pr.,117,
IM208452,9001,OBJ00024242,karštas-vanduo-nuosekliai,Ukmergės g.,9,A
IM208453,9044,OBJ00025625,karštas-vanduo-nuosekliai,Rimvydo g.,17,
IM208455,931,7143S11345,karštas-vanduo,Gričiupio g.,11,
IM208457,9460,OBJ00025678,Karštas-vanduo-nuosekliai,Mažoji g.,7,A
IM208458,9031,OBJ00018642,Karštas-vanduo-lygiagrečiai,Naujakurių g.,51,
IM208460,3,OBJ00006756,k.v. WC rūsyje karštas atsiskaito vanduo energijai,Vaižganto g.,7,
IM208468,9195,OBJ00021147,karštas-vanduo-nuosekliai,V. Krėvės pr.,113,
IM208472,9002,OBJ00021119,Karštas-vanduo-nuosekliai,Geležinio Vilko g.,1,A
IM208473,2,OBJ00012579,karštas-vanduo-nuosekliai,Antagynės g.,31,
IM208473,1,OBJ00010839,karštas-vanduo-nuosekliai,Antagynės g.,33,
IM208475,9001,OBJ00019167,Karštas-vanduo-lygiagrečiai,Geležinio Vilko g.,1,
IM208479,9137,OBJ00025380,karštas-vanduo-nuosekliai,Baltijos g.,55,
IM208480,2038,6002SN38,karštas-vanduo perkeltas į kitą objektą,V. Krėvės pr.,30,
IM208482,9252,OBJ00018386,Karštas-vanduo-lygiagrečiai ( inspektorio patikri),Taikos pr.,86,A
IM208483,9001,OBJ00025780,karštas-vanduo-lygegrečiai,Pramonės pr.,57,
IM208483,9001,OBJ00030603,karštas-vanduo-nuosekliai,Pramonės pr.,57,
IM208494,2022,6386SN22,karštas-vanduo perkeltas į kitą objektą,Birželio 23-osios g.,2,
IM208497,9001,OBJ00018896,karštas-vanduo-nuosekliai,Ašmenos 1-oji g.,10,
IM208613,1,OBJ00030852,Karštas vanduo - nuosekliai,Rytų g.,4,
IM208614,1,OBJ00031636,Karštas vanduo - nuosekliai,B. Sruogos g.,13,
IM208617,9001,OBJ00029492,karštas-vanduo-nuosekliai,Neries g.,26,B
IM208629,9001,OBJ00019546,karštas-vanduo-nuosekliai,Baltų pr.,13,
IM208631,9001,OBJ00021129,Karštas-vanduo-nuosekliai,Riešutų g.,10,
IM208632,9005,OBJ00021582,karštas-vanduo-nuosekliai,Linkuvos g.,55,
IM208637,1,OBJ00010264,karštas-vanduo-nuosekliai,V. Krėvės pr.,82,B
IM208637,1,OBJ00010266,karštas-vanduo-nuosekliai,V. Krėvės pr.,82,A
IM208644,9002,OBJ00023549,Karštas-vanduo-nuosekliai,Savanorių pr.,170,
IM208657,9771,OBJ00018142,karštas-vanduo-nuosekliai,Kovo 11-osios g.,130,A
IM208703,9001,OBJ00019194,Karštas-vanduo-nuosekliai,P. Lukšio g.,12,
IM208704,1,OBJ00011002,karštas-vanuo-nuosekliai,P. Lukšio g.,10,
IM208706,9001,OBJ00018155,karštas-vanduo-lygiagrečiai,Naujakurių g.,74,
IM208708,9001,OBJ00018110,karštas-vanduo-lygiagrečiai,Baltijos g.,45,
IM208713,9001,OBJ00021104,karštas-vanduo-nuosekliai,Ariogalos g.,2,
IM208719,9001,OBJ00029962,karštas-vanduo-nuosekliai,Marių g.,11,
IM208727,9001,OBJ00021321,karštas-vanduo-nuosekliai,Pilėnų g.,12,
IM208737,9001,OBJ00019988,karštas-vanduo-nuosekliai,Pilėnų g.,7,
IM208737,9001,OBJ00019989,karštas-vanduo-nuosekliai,Pilėnų g.,7,
IM208737,9001,OBJ00019990,karštas-vanduo-nuosekliai,Pilėnų g.,7,
IM208737,9001,OBJ00019991,karštas-vanduo-nuosekliai,Pilėnų g.,7,
IM208738,9001,OBJ00021130,Karštas-vanduo-nuosekliai,Jaunimo g.,4,
IM208738,9002,OBJ00028683,Karštas-vanduo-nuosekliai,Jaunimo g.,4,A
IM208745,9001,OBJ00018635,Karštas-vanduo-lygiagrečiai,Baltų pr.,159,
IM208750,2,OBJ00013426,karštas-vanduo nuosekliai,Trakų g.,20,
IM208754,9001,OBJ00029944,Karštas- vanduo-nuosekliai,I. Kanto g.,18,
IM208754,9002,OBJ00029945,Karštas- vanduo-nuosekliai,I. Kanto g.,18,
IM208755,9085,OBJ00022955,Karštas-vanduo-nuosekliai,M. Daukšos g.,53,
IM208757,2,OBJ00011182,karštas-vanduo-nuosekliai,Partizanų g.,27,D
IM208758,2017,6002SN17,karštas-vanduo perkeltas į kitą objektą,Taikos pr.,87,
IM208758,9017,OBJ00023165,karštas-vanduo-lygiagrečiai,Taikos pr.,87,
IM208759,9009,OBJ00024295,Karštas-vanduo-nuosekliai,Marių g.,60,A
